price,rooms,bathroom,lift,terrace,square_meters,square_meters_price,real_state_apartment,real_state_attic,real_state_study,neighborhood_Ciutat Vella,neighborhood_Gràcia,neighborhood_Horta- Guinardo,neighborhood_Les Corts,neighborhood_Nou Barris,neighborhood_Sant Andreu,neighborhood_Sant Martí,neighborhood_Sants-Montjuïc,neighborhood_Sarria-Sant Gervasi
900,2,1,1,0,55.98755832037325,16.075,1,0,0,0,0,0,0,0,0,0,0,0
2700,3,2,1,0,119.087,20.744,0,0,0,1,0,0,0,0,0,0,0,0
1030,3,2,1,0,58.151,19.395,0,0,0,0,0,1,0,0,0,0,0,0
1280,3,1,1,1,88.736,15.294,0,0,0,0,0,0,0,0,0,0,0,0
850,2,1,1,0,63.003,13.491421043442376,1,0,0,0,0,0,0,0,0,0,0,1
850,3,1,1,1,63.015,12.923,0,0,0,1,0,0,0,0,0,0,0,0
730,2,1,0,0,60.682,11.285,0,0,0,0,1,0,0,0,0,0,0,0
750,2,1,1,0,73.795,10.623,0,0,0,0,0,0,0,0,0,0,0,0
750,3,1,0,1,56.786,11.197,0,1,0,0,0,0,0,0,0,1,0,0
790,2,1,1,0,47.533,16.435,0,0,0,0,0,0,0,0,1,0,0,0
1950,5,3,1,1,160.819,11.101,0,0,0,0,0,0,0,0,0,0,0,1
1250,3,2,0,0,112.152,9.458,0,0,0,0,0,0,0,0,0,0,0,0
1100,2,2,1,0,56.451,19.993,0,0,0,0,0,0,0,0,0,0,0,0
795,3,1,0,0,65.409,10.943,0,0,0,0,0,1,0,0,0,0,0,0
1000,3,2,1,1,95.084,10.51701653274999,0,0,0,0,0,0,0,0,0,0,1,0
895,2,2,1,0,60.586,16.756,0,0,0,0,0,0,0,0,0,0,0,0
950,1,1,1,0,52.303,20.542,0,0,0,0,0,0,0,0,0,0,0,0
950,3,2,0,0,68.575,12.887,0,0,0,0,0,0,0,0,0,0,1,0
850,3,1,1,0,61.533,13.696,0,0,0,0,0,0,0,0,0,0,0,0
1300,3,1,1,0,67.229,16.75,0,0,0,0,0,0,0,0,1,0,0,0
685,1,1,0,0,50.813,14.946,0,0,0,0,0,0,0,0,0,0,0,0
1500,3,2,1,0,169.1856530566208,8.866,0,0,0,1,0,0,0,0,0,0,0,0
1350,2,1,1,1,70.398,17.502,0,1,0,0,0,0,0,0,0,0,0,0
680,2,1,0,0,45.748,14.889,0,0,0,0,0,0,0,0,0,0,0,1
990,2,1,1,0,68.337,13.267,0,0,0,0,1,0,0,0,0,0,0,0
900,2,1,1,0,56.122,15.218,1,0,0,0,0,0,0,0,0,0,0,0
900,3,1,0,1,67.437,11.771,0,0,0,0,0,0,0,0,0,0,0,0
600,2,1,1,1,38.95413007657573,15.402731336074625,0,0,0,0,0,0,0,0,0,0,1,0
800,1,1,1,0,32.574,22.107,0,0,0,0,1,0,0,0,0,0,0,0
2500,4,2,1,1,206.959,13.701,0,0,0,1,0,0,0,0,0,0,0,0
820,2,1,0,0,63.821,13.751,0,0,0,0,0,0,0,0,0,0,1,0
1300,3,1,0,0,98.006,13.005,0,0,0,1,0,0,0,0,0,0,0,0
900,1,2,1,1,43.953,24.63,0,0,0,0,1,0,0,0,0,0,0,0
900,2,1,1,0,69.891,13.139,0,0,0,0,0,0,0,0,0,0,0,1
1200,3,2,1,0,110.922,12.353,0,0,0,0,0,0,0,0,0,0,0,0
1100,3,2,1,0,77.354,13.042,0,0,0,0,0,0,0,0,0,0,0,0
1590,2,2,0,0,90.444,17.579938967759055,0,0,0,0,0,0,0,0,0,0,0,0
1100,3,1,1,1,58.911,16.894,0,0,0,1,0,0,0,0,0,0,0,0
825,3,1,1,0,73.552,10.971,0,0,0,0,0,0,0,0,0,0,0,0
1200,4,2,1,0,109.080992637033,11.001,0,0,0,0,0,0,0,0,0,0,1,0
800,3,2,1,0,66.897,13.582,0,0,0,0,0,0,0,0,0,0,0,0
2100,2,2,1,0,90.805,23.368,1,0,0,0,0,0,0,0,0,0,1,0
550,2,1,0,0,37.074,16.645,1,0,0,0,0,0,0,0,0,0,1,0
1460,2,1,1,0,57.922716813457114,25.206,0,0,0,0,0,0,1,0,0,0,0,0
1100,3,2,1,0,71.278,13.245,0,0,0,0,0,0,0,0,0,0,0,1
775,4,1,0,0,67.834,11.984,0,0,0,0,1,0,0,0,0,0,0,0
892,2,1,1,0,84.83,11.4,0,0,0,0,0,0,0,0,0,0,0,0
750,3,1,1,0,57.835,12.47,0,0,0,0,0,0,0,0,0,0,1,0
1300,3,2,1,0,74.131,15.118,0,0,0,1,0,0,0,0,0,0,0,0
870,3,1,1,0,66.131,14.978,0,0,0,0,0,0,1,0,0,0,0,0
1050,2,1,0,0,56.064,18.463,0,0,0,0,0,0,0,0,0,0,0,1
750,1,1,1,1,56.061,13.095,0,0,0,0,0,0,0,0,0,0,0,0
950,3,1,1,0,75.541,14.283,0,0,0,0,0,0,0,0,0,0,0,0
1600,3,1,0,1,92.667,19.477,0,0,0,0,0,0,0,0,0,1,0,0
550,1,1,1,0,27.726,18.001,0,0,0,1,0,0,0,0,0,0,0,0
1800,3,2,0,1,105.573,17.681,0,0,0,0,0,0,1,0,0,0,0,0
850,3,1,1,0,70.176,10.979,0,0,0,0,0,0,0,0,0,0,0,0
950,3,2,1,0,65.479,14.705,0,0,0,0,0,0,0,0,0,0,1,0
2790,4,3,1,1,212.008,13.777,0,1,0,0,0,0,0,0,1,0,0,0
3800,2,3,1,0,210.355,17.828,0,0,0,0,1,0,0,0,0,0,0,0
775,1,1,1,0,39.447,18.712,0,0,0,0,0,0,0,0,0,0,0,0
800,3,1,0,0,47.854,16.927,0,0,0,1,0,0,0,0,0,0,0,0
840,2,1,1,1,58.768,13.728,1,0,0,0,0,0,0,0,0,0,0,0
1700,3,1,1,1,75.325,24.486,0,0,0,0,0,0,0,0,0,0,0,0
1050,2,1,0,0,45.917,25.502,0,0,0,0,0,0,0,0,0,0,0,0
1654,3,1,0,0,71.053,25.833,0,0,0,0,0,0,0,0,0,0,0,0
800,2,1,1,0,57.928,14.213,0,0,0,1,0,0,0,0,0,0,0,0
700,1,1,0,0,37.934,18.805,1,0,0,0,1,0,0,0,0,0,0,0
1700,2,2,1,0,172.333,10.589,1,0,0,1,0,0,0,0,0,0,0,0
700,2,2,0,0,46.954,12.679,0,0,0,0,0,1,0,0,0,0,0,0
1300,3,2,1,1,101.379,13.026,0,0,0,1,0,0,0,0,0,0,0,0
3200,3,2,1,0,111.355,24.936,0,0,0,0,0,0,0,0,0,0,0,0
1100,1,2,1,1,71.785,16.165,0,0,0,0,0,0,0,0,0,0,1,0
825,1,1,0,0,52.109,15.916,0,0,0,0,0,0,1,0,0,0,0,0
1150,1,1,0,0,72.271,14.255,0,0,0,0,0,0,0,0,0,0,1,0
675,1,1,0,0,31.928,18.858,1,0,0,0,0,0,0,0,1,0,0,0
800,1,1,1,0,33.351,23.037,0,0,0,0,0,0,1,0,0,0,0,0
1545,3,2,1,0,91.127,17.379,0,0,0,0,0,0,0,0,0,0,0,0
1850,3,2,0,0,100.673,19.135,0,0,0,0,1,0,0,0,0,0,0,0
1500,1,1,0,0,88.557,15.196,0,0,0,0,1,0,0,0,0,0,0,0
1350,2,2,1,0,72.157,16.315,0,0,0,0,0,0,0,0,0,0,0,0
1200,2,2,1,0,78.113,14.442,0,0,0,0,0,0,0,0,0,0,0,1
3000,5,3,1,1,214.942,12.637,0,0,0,0,0,0,0,0,0,0,0,0
1200,1,1,0,0,51.212,24.429,0,0,0,0,1,0,0,0,0,0,0,0
890,3,2,1,0,85.5,11.032,0,0,0,1,0,0,0,0,0,0,0,0
750,1,1,1,1,52.472,15.268,0,0,0,0,1,0,0,0,0,0,0,0
875,1,1,1,1,43.538,21.719,0,0,0,0,1,0,0,0,0,0,0,0
650,1,1,0,0,24.073,32.137,0,0,0,0,0,0,0,0,0,0,0,1
990,1,1,1,0,64.331,17.946,0,0,0,0,0,0,0,0,0,0,0,1
1750,2,2,1,0,124.87,15.499,0,1,0,0,0,0,0,0,0,0,0,0
1098,4,2,0,0,86.884,14.109,0,0,0,0,0,0,1,0,0,0,0,0
1175,2,2,1,0,117.698,10.033,0,0,0,1,0,0,0,0,0,0,0,0
1000,2,2,1,0,68.646,14.243,0,0,0,0,1,0,0,0,0,0,0,0
1200,3,1,1,0,72.376,14.473,0,0,0,1,0,0,0,0,0,0,0,0
2193,1,1,0,0,52.788,37.516,1,0,0,0,0,0,0,0,0,0,0,0
1150,3,2,1,0,84.909,13.816,0,0,0,0,0,0,0,0,0,0,1,0
899,4,2,0,1,71.103,11.57,0,0,0,0,0,0,0,0,0,0,0,1
1400,2,2,1,0,65.962,23.81,1,0,0,0,0,0,0,0,0,0,1,0
1133,3,1,1,0,96.763,12.177,0,0,0,0,0,0,0,0,0,0,0,1
2500,3,2,1,0,130.267,21.677,0,0,0,0,0,0,0,0,0,0,1,0
1000,3,1,1,0,101.252,9.71,0,0,0,0,0,0,0,0,0,0,0,1
1700,3,2,1,0,108.654,15.451,0,0,0,0,0,0,1,0,0,0,0,0
1000,1,1,0,0,49.078,17.962,1,0,0,0,0,0,0,0,0,1,0,0
1250,3,1,1,1,92.476,14.823,1,0,0,0,0,0,0,0,0,0,0,0
1000,2,2,1,0,76.91716021844474,13.001,0,0,0,0,0,0,0,0,0,0,0,1
850,2,1,1,0,61.257,13.133,0,0,0,0,0,0,0,0,0,0,0,0
1100,3,2,1,1,64.351,17.104,0,0,0,0,0,0,0,0,0,0,0,1
850,5,2,0,1,107.602,8.684,0,0,0,1,0,0,0,0,0,0,0,0
975,4,2,1,0,113.944,8.414,0,0,0,0,0,0,0,0,0,0,0,0
1021,1,1,1,0,47.408,22.015,0,0,0,1,0,0,0,0,0,0,0,0
1000,1,2,1,0,101.343,9.274,0,0,0,0,1,0,0,0,0,0,0,0
2800,1,1,1,0,73.576,36.991,0,0,0,0,0,0,0,0,0,0,0,0
850,1,2,0,0,49.408,16.265,0,0,0,0,0,0,0,0,0,0,0,0
788,1,1,0,0,41.934,15.922,0,0,0,1,0,0,0,0,0,0,0,0
1075,2,1,1,0,48.332,18.684,0,0,0,0,0,0,0,0,0,0,0,0
525,1,1,0,0,29.45,18.416,1,0,0,1,0,0,0,0,0,0,0,0
740,1,1,0,0,38.163,17.66,0,0,0,0,0,0,0,0,0,0,0,1
575,1,1,0,0,33.538,15.576,0,0,0,1,0,0,0,0,0,0,0,0
696,3,1,1,0,53.929,12.905857701793098,0,0,0,0,0,0,0,0,0,0,0,1
1069,1,1,0,0,34.688,29.537,1,0,0,0,1,0,0,0,0,0,0,0
3500,3,2,0,0,165.907,19.779,0,0,0,0,0,0,0,0,0,0,0,0
790,3,1,1,0,72.467,10.344,0,0,0,0,0,0,0,0,0,1,0,0
995,3,2,0,1,117.48730664777425,8.469,0,0,0,0,0,1,0,0,0,0,0,0
1600,2,2,1,0,71.962,23.857,1,0,0,0,0,0,0,0,0,0,0,1
1575,2,1,0,0,59.629,23.562,1,0,0,1,0,0,0,0,0,0,0,0
1900,2,1,0,1,80.878,23.138,0,0,0,0,0,0,0,0,0,1,0,0
2000,3,2,1,0,129.632,18.187,0,0,0,0,0,0,0,0,0,0,1,0
1161,2,2,1,0,59.79,18.412,0,0,0,1,0,0,0,0,0,0,0,0
1000,4,2,0,0,101.683,10.629,0,0,0,0,0,0,0,0,0,0,0,0
775,2,1,0,0,35.479,20.959,0,0,0,1,0,0,0,0,0,0,0,0
2150,2,2,1,0,74.538,29.383,0,0,0,1,0,0,0,0,0,0,0,0
750,2,1,0,0,34.219,19.729,0,0,0,0,0,0,0,0,0,1,0,0
1100,3,2,0,0,122.125,9.007164790174002,0,1,0,0,0,0,0,0,0,1,0,0
1090,2,1,1,0,49.066,22.009,0,0,0,1,0,0,0,0,0,0,0,0
750,2,1,1,0,53.377,15.398,0,0,0,0,1,0,0,0,0,0,0,0
842,3,1,1,0,66.517,11.347,0,0,0,0,0,1,0,0,0,0,0,0
2900,4,3,1,1,150.187,20.009,0,0,0,1,0,0,0,0,0,0,0,0
950,1,1,0,0,35.83553376084496,26.51,1,0,0,0,1,0,0,0,0,0,0,0
990,2,1,1,0,61.856,16.247,0,0,0,0,0,0,0,0,0,0,0,1
800,3,1,1,0,74.966,11.948,0,0,0,0,0,0,0,0,0,0,0,0
1250,4,2,1,0,130.783,9.621,0,0,0,1,0,0,0,0,0,0,0,0
1080,2,1,0,0,74.65265777286237,14.467,0,0,0,1,0,0,0,0,0,0,0,0
650,1,1,0,0,50.939,12.756,0,0,1,0,0,0,0,0,0,0,0,1
1150,3,2,1,0,79.03,13.753,0,0,0,0,0,0,0,0,0,0,0,1
1100,2,2,1,0,85.271,14.571,0,0,0,0,0,0,0,0,0,0,0,1
1150,4,1,0,0,84.533,13.21,1,0,0,0,0,0,0,0,0,0,0,0
3166,3,2,1,1,95.468,27.332,0,0,0,0,0,0,0,0,0,0,0,1
1500,4,3,1,0,135.468,12.12,0,0,0,0,0,0,0,0,0,0,0,1
1350,2,1,1,1,56.194,20.583,0,1,0,0,0,1,0,0,0,0,0,0
1050,2,1,0,0,79.055,11.749,0,0,0,0,0,0,0,0,0,0,0,1
800,2,1,1,0,68.516,12.274,0,0,0,0,0,0,0,0,0,0,1,0
1750,4,2,1,1,103.495,16.961,0,0,0,0,0,0,0,0,0,0,0,1
950,3,1,1,1,70.518,13.603,0,0,0,1,0,0,0,0,0,0,0,0
1500,3,2,1,0,151.869,9.897,0,0,0,0,0,0,0,0,0,0,0,0
900,2,1,0,0,77.627,11.273,0,0,0,1,0,0,0,0,0,0,0,0
1040,1,1,1,0,69.3981048979047,14.986,1,0,0,0,0,0,0,0,1,0,0,0
2800,4,1,1,1,184.013,16.636,0,0,0,1,0,0,0,0,0,0,0,0
950,3,1,1,0,91.657,9.898,0,0,0,0,1,0,0,0,0,0,0,0
1250,3,1,1,1,101.035,12.051,0,0,0,0,0,0,1,0,0,0,0,0
1450,2,2,0,0,104.095,13.014,1,0,0,0,0,0,0,0,0,1,0,0
946,3,1,1,0,82.402,11.628,0,0,0,0,0,0,1,0,0,0,0,0
1090,2,1,0,0,56.379,19.099,0,0,0,0,0,1,0,0,0,0,0,0
980,3,1,1,0,74.065,13.986,0,0,0,0,0,0,0,0,0,0,0,0
550,1,1,1,0,42.171,13.334,0,0,0,0,0,0,0,0,0,0,0,0
625,1,1,1,0,43.56,15.214,0,0,0,0,0,0,0,0,0,0,1,0
700,1,1,1,0,42.877,16.059,1,0,0,0,1,0,0,0,0,0,0,0
840,1,1,0,0,48.601,18.061,1,0,0,0,0,0,0,0,0,0,0,0
930,1,1,0,1,59.01015228426396,15.76,0,0,0,0,0,0,0,0,0,0,0,0
2300,4,2,1,0,122.416,18.647,0,0,0,0,0,0,0,0,0,0,0,1
1100,4,2,1,0,108.3957430035475,10.148,0,0,0,0,0,0,0,0,0,0,1,0
740,2,2,0,0,48.54368932038835,15.244,0,0,0,1,0,0,0,0,0,0,0,0
1350,2,1,1,0,59.075,19.011,0,0,0,0,0,0,0,0,0,0,1,0
1400,1,1,0,1,72.625,18.133,0,0,0,0,0,0,1,0,0,0,0,0
1525,4,2,1,0,170.844,10.737,0,0,0,0,0,0,0,0,0,0,0,1
1950,5,2,1,0,144.957,14.086,0,0,0,0,0,0,0,0,0,0,0,1
980,1,1,0,0,46.883,18.811,0,0,0,0,1,0,0,0,0,0,0,0
640,1,1,0,0,49.799,12.757,0,0,0,0,0,0,1,0,0,0,0,0
1261,2,1,1,0,65.117,20.202,0,0,0,0,0,0,0,0,0,1,0,0
833,1,1,1,0,40.426,21.915,0,0,0,0,0,0,1,0,0,0,0,0
2124,2,1,0,1,56.026,36.681,1,0,0,0,1,0,0,0,0,0,0,0
1100,3,1,1,1,79.117,13.697,1,0,0,0,0,0,1,0,0,0,0,0
1250,4,2,1,0,96.206,14.332,0,0,0,0,0,0,0,0,0,0,1,0
1500,2,1,1,1,58.854,24.543,1,0,0,0,0,0,0,0,0,0,0,0
1050,2,1,1,0,49.931,17.777,0,0,0,0,0,1,0,0,0,0,0,0
750,2,1,0,0,42.911,17.953,0,0,0,1,0,0,0,0,0,0,0,0
1600,2,2,1,0,80.196,17.118,1,0,0,1,0,0,0,0,0,0,0,0
1500,3,2,1,1,90.822,16.53,0,0,0,0,0,1,0,0,0,0,0,0
900,4,1,1,0,77.317,10.634,0,0,0,0,0,0,0,0,0,0,0,1
875,3,1,1,0,61.458,15.389,0,0,0,1,0,0,0,0,0,0,0,0
2300,1,1,1,1,74.768,25.74,1,0,0,0,0,0,0,0,0,1,0,0
1200,2,2,1,0,63.576,19.146,1,0,0,0,0,0,0,0,0,0,0,0
2946,2,1,0,0,67.478,43.415,1,0,0,0,0,0,0,0,0,0,0,1
1200,4,2,0,0,102.831,11.534,1,0,0,0,0,0,0,0,0,0,0,1
600,1,1,1,0,26.214,24.608,0,0,0,0,1,0,0,0,0,0,0,0
725,3,1,0,0,50.584,15.585,0,0,0,0,0,0,0,0,0,0,0,1
1100,4,2,1,0,123.366,9.69,0,0,0,0,0,0,0,0,0,1,0,0
795,3,1,1,0,67.46,11.702,0,0,0,0,0,0,0,0,0,0,1,0
3668,3,2,0,0,109.879,33.38217493788622,1,0,0,1,0,0,0,0,0,0,0,0
895,3,1,1,1,66.109,13.96,0,0,0,0,0,0,0,0,0,0,0,0
700,1,1,1,0,40.295,17.371882367539396,0,0,0,0,0,0,0,0,0,0,0,1
1400,4,2,1,0,122.859,10.923,0,0,0,0,0,0,0,0,0,0,0,1
890,2,1,1,0,62.83092128485705,14.165,0,0,0,0,0,0,0,0,0,0,0,1
1950,4,2,1,1,142.122,16.195,0,1,0,0,0,0,0,0,0,0,1,0
650,1,1,0,0,54.428,12.473,0,0,0,0,0,0,0,0,0,0,0,0
1060,4,2,0,0,85.449,12.405060328383012,0,0,0,0,0,0,0,0,0,0,0,0
775,1,1,1,0,41.6,19.189,0,0,0,0,0,0,0,0,1,0,0,0
1800,3,2,1,1,75.962,21.029,0,1,0,0,0,0,0,0,0,1,0,0
890,3,1,1,0,62.96,14.273,0,0,0,1,0,0,0,0,0,0,0,0
1200,2,2,0,0,76.761,15.106,0,0,0,0,0,0,0,0,1,0,0,0
1100,2,1,1,1,60.94182825484764,18.05,0,0,0,1,0,0,0,0,0,0,0,0
1990,3,2,1,1,93.832,21.872,0,0,0,1,0,0,0,0,0,0,0,0
1200,3,1,1,1,69.279,15.02,0,0,0,1,0,0,0,0,0,0,0,0
1300,4,1,0,0,118.831,12.808,0,0,0,0,0,1,0,0,0,0,0,0
1500,3,2,1,0,114.766,13.605,0,0,0,0,0,0,0,0,0,0,0,0
2070,3,2,1,0,95.234,22.71,0,0,0,1,0,0,0,0,0,0,0,0
950,2,1,0,0,68.794,12.773,0,1,0,0,0,0,0,0,0,0,0,0
1000,4,2,1,0,95.511,11.427,0,0,0,0,0,0,0,0,1,0,0,0
1450,4,2,1,0,100.805,14.384207132582707,0,0,0,0,0,1,0,0,0,0,0,0
1400,2,1,1,0,95.926,14.569,0,0,0,0,0,0,0,0,0,0,0,0
1450,3,2,1,0,108.33,13.001,0,0,0,0,0,0,0,0,0,1,0,0
825,3,1,1,0,65.481,12.855,0,0,0,0,1,0,0,0,0,0,0,0
1100,3,2,0,0,124.615,9.345,0,1,0,0,0,0,0,0,0,0,0,0
1000,3,2,1,1,96.004,10.416232656972626,0,0,0,0,0,0,0,0,0,1,0,0
1300,1,1,1,0,43.905,27.371,1,0,0,0,0,0,0,0,0,0,1,0
995,3,1,1,0,81.631,14.212,0,0,0,0,0,0,1,0,0,0,0,0
2900,4,3,1,0,140.752,19.949,0,0,0,0,0,0,0,0,0,0,0,0
700,1,1,0,0,46.081,16.447,0,0,1,0,0,0,0,0,0,0,0,1
1205,2,1,1,0,55.602,22.461,0,0,0,0,0,0,0,0,0,0,0,0
935,3,2,1,0,69.267,13.618,0,0,0,0,0,0,0,0,0,0,0,0
650,1,1,0,0,28.788,22.69,0,0,0,0,0,0,1,0,0,0,0,0
1190,4,1,1,0,109.087,12.306,0,0,0,0,0,1,0,0,0,0,0,0
675,1,1,0,0,30.845,19.059,0,0,0,0,0,0,0,0,1,0,0,0
625,2,1,1,0,44.647,14.715,0,0,0,0,0,0,0,0,0,0,0,1
1290,3,1,1,0,100.844,14.219,0,0,0,0,0,0,0,0,0,0,0,0
1050,2,1,1,0,55.075,19.064911484339536,0,0,0,1,0,0,0,0,0,0,0,0
790,3,2,1,0,76.79,11.221,0,0,0,0,0,0,0,0,0,0,0,0
1400,5,2,1,0,123.239,11.915,0,0,0,0,1,0,0,0,0,0,0,0
900,3,1,1,0,82.999,12.914,0,0,0,0,0,0,0,0,0,0,0,0
1200,3,1,1,1,76.79,16.506,0,1,0,1,0,0,0,0,0,0,0,0
850,3,1,1,0,74.256,12.481,0,0,0,0,0,0,0,0,0,0,0,0
950,3,1,0,0,74.648,11.569,0,0,0,0,0,0,0,0,0,0,0,1
600,1,1,0,0,28.201,20.705,0,0,0,0,1,0,0,0,0,0,0,0
1100,4,2,1,0,85.632,14.027,0,0,0,0,0,0,0,0,0,0,1,0
665,1,1,1,0,48.043,12.119,0,0,1,0,0,0,0,0,0,0,0,1
1624,5,2,0,0,119.369,13.084,0,0,0,0,0,0,0,0,0,0,0,0
800,3,1,0,0,67.663,12.21,0,0,0,0,0,0,0,0,0,0,0,1
1300,2,2,1,0,94.464,14.006,0,0,0,0,0,0,0,0,0,0,0,1
840,2,1,0,0,59.431,13.933,0,0,0,0,0,0,0,0,0,0,0,0
1600,3,2,1,1,73.292,20.607,0,0,0,0,0,0,0,0,0,0,0,1
1200,2,1,1,1,73.902,14.834,0,0,0,0,1,0,0,0,0,0,0,0
1256,4,2,1,0,87.227,13.085,0,0,0,0,0,0,1,0,0,0,0,0
1100,3,1,1,0,72.377,14.446,0,0,0,0,0,0,0,0,0,0,0,0
1600,4,2,1,0,106.186,15.576,0,0,0,1,0,0,0,0,0,0,0,0
950,3,1,1,1,68.649,14.798,0,0,0,0,0,1,0,0,0,0,0,0
875,1,1,0,0,51.129,17.023,0,0,0,1,0,0,0,0,0,0,0,0
4000,1,1,1,0,123.054,35.393,0,0,0,1,0,0,0,0,0,0,0,0
1450,3,2,1,0,123.446,12.123,0,0,0,0,0,0,1,0,0,0,0,0
700,1,1,0,0,30.808,22.138,1,0,0,1,0,0,0,0,0,0,0,0
1200,3,1,0,0,88.46,15.044,0,0,0,0,0,0,0,0,0,0,0,0
650,1,1,0,0,52.495,10.383,0,0,0,0,0,0,0,0,0,0,0,1
599,1,1,0,0,48.281,11.823,0,0,0,0,0,0,0,0,0,0,0,0
850,2,1,0,0,39.808,21.868,0,0,0,0,0,0,1,0,0,0,0,0
900,3,1,1,1,74.954,11.284,0,0,0,1,0,0,0,0,0,0,0,0
900,3,2,1,0,76.688,11.294,0,0,0,0,1,0,0,0,0,0,0,0
875,2,1,0,1,63.43,12.245,0,0,0,0,0,0,0,0,0,0,0,0
2400,3,3,1,0,130.821,21.764,0,0,0,1,0,0,0,0,0,0,0,0
1275,2,2,1,0,83.14,15.585,0,0,0,0,0,0,0,0,0,0,1,0
900,3,1,1,0,78.263,11.332,0,0,0,0,0,0,0,0,0,0,0,1
1000,1,1,1,1,68.551,14.017,0,1,0,0,0,0,0,0,0,0,0,1
2600,5,3,1,1,155.784,18.049,0,0,0,0,0,0,0,0,0,0,1,0
1000,3,2,1,1,96.046,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1350,3,2,1,1,89.821,15.186,0,1,0,1,0,0,0,0,0,0,0,0
1300,2,1,1,1,117.561,10.904,0,0,0,0,0,0,0,0,0,1,0,0
800,3,1,0,0,82.412,10.68,0,0,0,0,0,0,0,0,0,0,0,1
1100,3,1,1,1,54.12320409368234,20.324,0,0,0,0,0,0,0,0,0,0,0,0
2400,3,2,1,0,107.338,21.125,0,0,0,0,1,0,0,0,0,0,0,0
800,2,1,1,0,50.778,14.442,0,0,0,0,0,0,0,0,1,0,0,0
2684,2,1,0,0,68.09071997564564,39.418,1,0,0,0,0,0,1,0,0,0,0,0
700,1,1,1,0,48.754,15.343,0,0,1,0,0,0,0,0,0,1,0,0
1325,2,2,1,0,86.534,12.554,0,0,0,0,0,0,0,0,0,0,0,0
3000,2,1,1,0,74.338,37.819,1,0,0,0,0,0,0,0,0,0,0,1
975,2,1,1,1,70.837,13.76399339328317,0,0,0,0,0,0,0,0,0,0,0,0
1150,3,1,1,0,59.137,17.13,0,0,0,0,0,0,0,0,0,0,0,1
4000,3,2,0,0,104.21008753647352,38.384,0,0,0,0,0,0,0,0,0,0,0,0
1700,2,2,0,0,119.852,14.011,1,0,0,0,0,0,0,0,0,0,0,1
950,3,2,1,0,91.595,10.259,0,0,0,0,0,0,0,0,0,1,0,0
1200,2,1,1,0,62.144,19.05,0,0,0,0,0,0,0,0,0,0,1,0
3219,3,2,1,1,124.734,26.606,0,0,0,0,0,0,0,0,0,0,0,1
1600,3,2,1,0,118.92,13.022,0,0,0,0,0,0,0,0,0,0,0,0
700,2,2,0,0,80.133,9.365,0,0,0,0,0,0,0,0,0,0,0,1
4100,4,1,0,1,102.841,35.802,0,1,0,0,0,0,0,0,0,0,0,0
1950,3,2,0,0,98.913,20.51,1,0,0,0,0,0,0,0,0,0,0,0
950,3,1,1,1,109.714,8.65887671582478,0,0,0,0,0,0,0,0,0,1,0,0
1300,3,1,1,0,103.977,13.548,0,0,0,0,0,0,0,0,0,0,0,1
2500,2,1,0,0,54.935,41.658,1,0,0,0,0,0,0,0,0,0,0,1
1100,2,2,0,0,42.848,21.661,0,0,0,0,0,0,0,0,0,0,0,0
750,2,1,0,0,55.198,13.304,0,0,0,0,0,0,0,0,0,0,0,0
1600,2,2,0,0,56.985,27.721,1,0,0,0,0,0,1,0,0,0,0,0
3500,2,1,1,1,119.156,33.989,0,1,0,0,0,0,0,0,0,0,0,0
1325,2,2,1,0,73.946,15.952,0,0,0,0,0,0,0,0,0,0,0,1
1300,2,1,1,0,68.202,19.333,0,0,0,0,0,0,0,0,1,0,0,0
3885,3,2,1,1,113.785,32.345,0,0,0,0,0,0,0,0,0,0,0,1
950,3,1,1,0,87.411,10.958,0,0,0,0,0,0,0,0,0,0,0,0
1150,3,1,1,0,72.18,17.664,0,0,0,0,0,0,0,0,0,0,0,1
980,3,1,1,0,74.6268656716418,13.132,0,0,0,0,0,0,0,0,1,0,0,0
2200,2,1,1,0,108.921,20.639,0,0,0,1,0,0,0,0,0,0,0,0
1200,2,1,1,0,71.865,17.93,0,0,0,0,0,0,0,0,0,0,1,0
726,1,1,1,0,48.062,15.315,0,0,0,1,0,0,0,0,0,0,0,0
1350,3,2,1,0,106.40813431071176,12.687,0,0,0,0,0,0,0,0,0,0,0,1
590,1,1,0,0,28.039,19.484,0,0,0,1,0,0,0,0,0,0,0,0
800,3,1,0,0,65.899,11.216,0,0,0,0,0,0,0,0,0,0,0,1
3500,3,3,1,1,188.285,17.858,1,0,0,1,0,0,0,0,0,0,0,0
800,1,1,1,1,41.25625290083028,19.391,0,0,0,0,0,0,0,0,0,0,0,0
765,1,1,1,0,39.806,19.919,0,0,0,0,0,0,0,0,0,0,0,0
1000,3,1,1,1,77.274,12.657,0,0,0,0,0,0,0,0,0,0,0,0
1495,3,2,0,0,91.303,16.821,0,0,0,0,0,0,0,0,0,0,0,0
1150,2,2,0,1,47.931,20.927,0,1,0,0,0,0,1,0,0,0,0,0
670,1,2,0,0,53.553,10.974,0,0,0,0,0,0,0,0,0,0,0,1
2142,4,2,0,0,96.948,20.968,1,0,0,0,0,1,0,0,0,0,0,0
1700,2,1,1,0,92.925,20.588,0,0,0,0,0,0,0,0,0,0,0,0
650,1,1,1,0,32.731,18.974,1,0,0,0,0,0,0,1,0,0,0,0
